MSSubClass,MSZoning,Neighborhood,OverallQual,YearRemodAdd,RoofStyle,BsmtQual,BsmtExposure,HeatingQC,CentralAir,1stFlrSF,GrLivArea,BsmtFullBath,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,PavedDrive,SaleCondition
80,3,13,7,15,0,3,1,3,1,6.687108607866515,7.294377299288821,0,2,1,3,4,2,2,2,3
120,3,15,7,1,0,3,4,4,1,7.317212408359839,7.317212408359839,0,2,1,4,4,3,2,2,3
20,3,5,4,3,0,3,1,4,1,7.0317412587631285,7.0317412587631285,1,2,0,1,4,3,2,2,3
20,3,14,7,0,0,3,3,4,1,7.106606137727303,7.106606137727303,1,2,0,1,4,2,2,2,4
50,1,4,5,57,0,2,1,3,1,6.815639990074331,7.129297548929373,0,1,0,1,2,1,1,2,3
120,3,15,7,2,0,3,1,4,1,7.315883504509785,7.315883504509785,0,2,1,4,4,3,2,2,3
20,3,19,8,32,2,3,3,2,1,7.971776122880628,7.971776122880628,1,2,1,4,4,3,2,2,0
20,3,14,5,35,0,2,1,2,1,6.782192056006791,6.782192056006791,1,1,0,1,2,1,2,2,3
20,3,8,5,50,0,2,1,2,1,7.142036574706803,7.142036574706803,1,1,2,4,4,1,2,2,3
20,3,19,8,0,0,3,4,4,1,7.406103381237015,7.406103381237015,1,2,1,4,4,2,3,2,4
50,3,8,5,57,0,2,1,2,1,6.875232087276577,7.226936018493289,1,1,1,4,4,1,1,2,3
160,1,2,6,34,0,2,1,3,1,6.51025834052315,7.1049654482698426,0,1,0,1,2,1,1,2,3
190,2,7,5,11,0,2,2,3,1,6.854354502255021,7.564238475170491,0,1,0,1,0,0,0,0,3
75,3,7,7,39,0,2,1,4,1,7.430707082545968,8.033334015880062,1,1,2,3,3,3,2,2,3
60,3,22,8,13,0,3,1,4,1,7.20934025660291,7.832014180505469,1,2,1,3,4,2,3,2,0
20,3,14,7,4,0,3,1,4,1,7.4109518755836366,7.4109518755836366,1,2,0,1,4,1,3,2,3
30,3,16,5,57,0,1,1,4,1,6.860663671448287,6.860663671448287,0,0,1,4,3,1,1,2,3
20,3,5,4,52,0,0,0,4,0,6.739336627357174,6.739336627357174,0,1,0,1,2,1,1,0,3
20,3,19,9,1,2,4,4,4,1,7.3901814282264295,7.3901814282264295,1,3,1,5,4,3,3,2,3
60,3,14,8,6,0,3,1,4,1,6.961296045910167,7.724446645633537,0,2,1,3,5,3,2,2,3
160,1,1,4,1,0,2,1,2,1,6.682108597449809,7.203405521083095,0,1,1,3,0,0,0,2,3
180,1,1,4,39,0,3,3,2,1,6.4457198193855785,6.4457198193855785,1,1,0,1,4,1,1,2,3
20,3,6,5,6,0,2,1,4,1,7.497207223203318,7.497207223203318,1,1,1,3,4,2,2,2,3
60,3,12,6,8,2,2,1,3,1,6.684611727667927,7.397561535524052,0,2,0,1,4,1,2,2,3
120,3,21,6,4,0,3,3,4,1,7.174724309836376,7.174724309836376,1,2,1,4,4,2,2,2,3
60,3,10,7,18,2,3,1,4,1,7.3343293503005365,7.753194269884341,1,2,1,5,4,1,2,2,3
20,3,12,8,28,2,3,1,2,1,7.8336002236611035,7.8336002236611035,1,2,1,4,4,3,2,2,3
20,3,5,3,54,2,0,0,4,1,7.457609289715606,7.457609289715606,0,1,1,4,4,1,2,2,3
60,3,20,9,0,2,4,3,4,1,7.596894438144544,7.961370201719511,0,3,1,4,5,3,3,2,4
20,3,14,5,13,0,3,1,4,1,6.897704943128636,6.897704943128636,0,1,0,1,2,1,2,2,3
20,3,9,5,3,2,0,0,2,1,7.479299637782834,7.479299637782834,0,1,1,3,4,1,2,2,3
20,3,5,4,4,0,0,0,4,1,6.835184586147301,6.835184586147301,0,2,0,1,2,1,1,2,0
20,3,13,7,0,0,3,3,4,1,7.171656822768514,7.171656822768514,0,2,0,1,4,3,2,2,4
20,3,14,7,0,0,3,3,4,1,7.182352111885263,7.182352111885263,0,2,1,4,4,3,2,2,4
60,3,8,6,29,0,2,1,2,1,7.027314514039777,7.589335823170617,0,1,1,3,4,2,2,2,3
20,3,5,5,8,2,2,3,4,1,7.330405211844402,7.330405211844402,0,1,1,4,3,1,1,2,3
60,3,14,8,4,0,3,2,4,1,6.994849985833071,7.5953872788539725,1,2,1,4,4,3,2,2,3
20,3,12,6,32,0,3,1,2,1,7.328437352895162,7.328437352895162,0,1,1,3,4,3,2,2,0
120,3,21,7,1,0,3,3,4,1,7.218176838403408,7.218176838403408,1,2,1,4,4,2,2,2,3
60,3,22,7,15,0,3,1,4,1,6.88653164253051,7.52294091807237,0,2,1,4,5,3,2,2,3
60,3,21,9,1,0,4,3,4,1,7.029972911706386,7.688913336864796,1,3,1,4,4,3,3,2,3
50,3,16,6,57,0,2,2,2,1,6.999422467507961,7.596392304064196,0,1,1,4,2,1,2,2,3
120,3,20,8,9,0,3,2,4,1,7.198931240688173,7.198931240688173,1,2,0,1,4,3,2,2,3
30,0,0,3,58,0,2,1,2,1,6.795705775173514,6.795705775173514,0,1,0,1,2,2,3,2,3
190,1,4,5,57,0,2,1,2,0,7.259819610363186,7.756623334538858,0,1,0,1,2,1,2,2,3
30,1,4,6,26,0,2,1,3,1,7.005789019253503,7.005789019253503,0,2,1,4,2,1,2,2,3
20,3,8,5,43,0,2,2,4,1,7.050989447068045,7.050989447068045,0,1,1,0,4,2,2,2,3
60,3,17,7,13,0,4,4,4,1,7.174724309836376,7.723120092266331,1,2,0,1,4,2,2,2,3
60,3,13,6,15,0,3,1,3,1,6.683360945766275,7.359467638255621,0,1,1,3,4,2,2,2,3
60,3,8,6,44,0,2,4,2,1,6.682108597449809,7.384610383176974,1,1,0,1,4,2,2,2,3
160,1,1,6,33,0,3,1,3,1,7.1631723908466425,7.83241092718792,1,1,1,4,4,3,2,2,3
45,3,8,5,4,0,2,1,2,1,6.794586580876499,6.794586580876499,0,2,0,1,2,1,2,2,3
20,3,8,5,51,2,2,1,2,1,6.954638864880987,6.954638864880987,1,1,0,1,4,1,1,2,3
60,3,12,6,41,0,2,1,4,1,6.720220155135295,7.349873704738337,0,1,0,1,4,1,2,2,3
50,3,5,5,56,0,1,2,1,1,6.90975328164481,7.283448228756631,1,1,1,3,2,1,1,1,3
60,3,5,6,32,2,2,1,2,1,6.548219102762372,7.262628600974241,0,1,0,1,4,3,2,2,3
20,3,14,7,1,0,3,3,4,1,7.122866658599083,7.122866658599083,0,2,0,1,4,2,3,2,3
70,3,16,7,23,0,2,1,2,1,6.866933284461882,7.461640392208575,0,1,2,4,4,1,1,2,3
50,3,4,5,17,0,1,1,3,1,6.999422467507961,7.290292882446597,0,2,1,3,4,1,2,2,3
20,3,8,5,37,0,2,2,4,1,6.999422467507961,6.999422467507961,1,1,0,1,4,3,1,2,0
120,1,14,6,2,0,3,2,4,1,6.742880635791903,6.742880635791903,1,2,1,4,4,2,2,2,3
20,3,14,5,13,0,3,1,3,1,6.897704943128636,6.897704943128636,0,1,0,1,4,1,1,2,3
20,3,12,6,4,0,2,1,4,1,7.1372784372603855,7.1372784372603855,0,2,0,1,4,2,2,2,0
20,3,6,5,47,0,2,1,1,1,6.946975992135418,6.946975992135418,1,1,0,1,4,3,1,2,3
20,3,14,7,5,0,3,1,4,1,7.285506548522785,7.285506548522785,0,2,1,4,4,2,2,2,3
20,3,8,6,42,2,2,1,2,1,7.1316985104669115,7.1316985104669115,1,1,2,4,4,2,1,2,3
60,3,13,6,10,0,3,1,3,1,6.53813982376767,7.311886164077165,0,1,1,3,4,3,2,2,3
85,3,10,6,18,0,3,3,4,1,6.903747257584598,6.903747257584598,1,2,0,1,4,1,2,2,3
160,1,1,4,37,0,2,1,2,1,6.302618975744905,6.9957661563048505,0,1,0,1,4,2,1,2,3
60,4,18,8,3,0,3,2,4,1,6.9865664594064265,7.577121930876679,0,2,1,4,4,2,3,2,3
160,1,5,7,2,0,3,1,4,1,6.877296071497429,7.443663683115591,0,2,0,1,2,1,2,2,3
120,4,18,8,1,0,3,1,4,1,7.1284959456800365,7.1284959456800365,1,2,1,4,4,3,2,2,3
90,3,8,3,59,0,0,0,1,0,6.946975992135418,6.946975992135418,0,1,0,1,2,1,2,2,3
160,4,18,7,8,0,3,1,4,1,6.436150368369428,7.132497551660044,1,2,0,1,2,1,2,2,3
50,3,7,6,58,0,2,1,1,1,7.237059026124737,7.434847875211999,0,1,1,4,2,1,2,2,3
20,3,8,5,8,2,2,2,3,1,7.090076835776092,7.090076835776092,1,2,0,1,2,1,2,2,3
20,3,8,5,10,0,2,1,4,1,6.841615476477592,6.841615476477592,1,1,0,1,4,3,1,2,3
20,3,14,6,1,0,3,1,3,1,7.1808311990445555,7.1808311990445555,0,2,1,4,4,2,2,2,3
70,1,0,6,1,0,2,1,2,1,6.650279048587422,7.2115567333138015,0,2,0,1,0,0,0,2,3
120,3,20,8,21,0,3,1,4,1,6.992096427415888,6.992096427415888,0,2,0,1,4,2,2,2,3
50,1,3,4,59,0,2,1,2,1,6.6293632534374485,7.188412736496954,0,1,0,1,2,1,1,2,3
20,3,12,7,31,0,3,1,2,1,7.3783837129967145,7.3783837129967145,0,1,1,3,4,2,2,2,0
30,3,7,2,59,0,2,1,2,0,6.082218910376446,6.082218910376446,0,0,0,1,2,1,1,0,3
20,3,8,5,36,0,2,1,2,1,6.856461984594587,6.856461984594587,0,1,0,1,2,1,1,2,3
20,3,8,5,5,0,2,1,4,1,7.033506484287697,7.033506484287697,0,1,0,1,4,2,1,2,2
20,3,8,6,47,2,2,2,4,1,7.085064293952548,7.085064293952548,0,1,1,2,5,3,2,2,3
160,1,2,5,37,0,2,1,2,1,6.4457198193855785,7.171656822768514,0,1,0,1,2,1,2,2,3
60,3,22,8,15,0,4,3,4,1,7.313220387090301,7.871692664323645,1,2,2,3,4,2,2,2,3
20,3,10,7,16,2,3,2,3,1,7.273786317844895,7.273786317844895,1,2,1,3,4,3,2,2,3
60,3,13,7,0,0,4,1,4,1,6.787844982309579,7.611347717403621,0,2,1,4,5,2,2,2,4
60,3,13,6,7,0,3,1,4,1,6.854354502255021,7.432483807917119,0,1,1,3,4,2,2,2,0
20,3,21,8,4,0,4,2,4,1,7.515344571180436,7.515344571180436,1,2,1,4,4,3,3,2,3
60,3,13,6,12,0,3,1,3,1,6.650279048587422,7.4133673356952405,1,1,1,3,4,3,2,2,3
60,3,12,7,32,2,2,1,2,1,7.001245622069476,7.582738488914411,0,1,1,4,4,2,2,2,3
20,3,8,5,49,0,2,1,2,1,6.704414354964107,6.704414354964107,1,1,0,1,2,1,1,2,3
20,3,8,5,1,0,2,1,3,1,6.915723448631314,6.915723448631314,1,2,0,1,4,1,1,2,3
20,3,4,5,6,0,2,1,4,1,6.725033642166843,6.725033642166843,0,2,0,1,2,1,1,2,3
20,3,21,8,0,2,4,1,4,1,7.458186157340487,7.458186157340487,1,3,1,4,4,2,3,2,4
80,3,13,8,7,2,3,1,4,1,6.658011045870748,7.257707677160043,1,2,1,3,5,3,2,2,3
20,3,6,5,5,0,2,1,4,1,6.795705775173514,6.795705775173514,1,2,0,1,4,2,2,2,3
80,3,6,5,21,0,2,1,2,1,6.928537818164665,7.3783837129967145,0,1,0,1,5,2,1,2,3
20,3,8,5,47,0,2,1,2,1,6.946975992135418,6.946975992135418,0,1,0,1,4,2,1,2,3
30,1,0,6,57,0,2,1,2,1,6.919683849847411,6.919683849847411,0,1,1,4,2,1,1,2,3
20,3,14,7,0,0,3,3,4,1,7.347299700743164,7.347299700743164,0,2,0,1,4,2,3,2,4
20,3,5,4,53,0,2,1,4,1,6.866933284461882,6.866933284461882,0,1,0,1,3,1,1,2,0
20,3,5,5,1,2,2,1,4,1,6.548219102762372,6.548219102762372,0,1,0,1,0,0,0,2,3
80,3,13,7,15,0,3,1,3,1,6.699500340161678,7.301147805856032,0,2,1,3,4,3,2,2,3
20,3,8,4,54,0,2,1,2,1,6.912742820493176,6.912742820493176,0,0,1,3,2,1,2,2,3
120,3,15,7,2,2,3,1,4,1,7.349230824613334,7.349230824613334,0,2,1,3,4,3,3,2,3
20,3,13,7,3,2,3,3,4,1,7.333023014386481,7.333023014386481,1,2,1,4,4,3,3,2,2
60,3,13,7,2,0,3,3,4,1,6.741700694652055,7.580189417944541,0,2,1,4,5,3,2,2,3
90,1,4,5,27,0,3,4,2,1,6.841615476477592,6.841615476477592,1,1,0,1,2,1,2,2,3
50,3,7,4,59,0,2,1,2,1,7.191429330036379,7.591357046698551,1,2,2,3,2,1,2,2,3
20,3,9,5,15,0,3,2,2,1,6.881411303642535,6.881411303642535,0,1,0,1,0,0,0,2,0
70,1,4,6,57,0,2,2,2,1,7.071573364211532,7.700747794511798,0,0,0,1,2,1,1,0,3
60,3,10,8,14,0,3,1,4,1,7.040536390215956,7.61085279039525,0,2,1,3,4,2,2,2,3
60,3,13,6,10,0,3,3,3,1,6.82001636467413,7.3777589082278725,0,1,1,3,4,3,2,2,3
30,1,3,6,57,0,2,1,2,0,6.893656354602635,6.893656354602635,0,1,1,4,2,1,1,2,3
50,3,8,6,58,0,2,1,2,1,6.939253946041508,7.132497551660044,0,1,0,1,4,1,1,2,0
50,3,6,5,14,0,2,1,3,0,6.659293919683638,6.927557906278317,0,1,0,1,0,0,0,0,3
20,3,9,6,32,0,2,4,2,1,7.356918242356021,7.356918242356021,1,2,2,3,4,2,2,2,3
30,3,3,5,57,0,2,1,2,1,7.062191632286556,7.062191632286556,0,1,1,4,2,1,2,2,3
20,3,8,5,57,0,2,2,2,1,6.858565034791365,6.858565034791365,1,1,0,1,2,1,2,2,0
60,3,12,5,33,0,2,1,4,1,6.992096427415888,7.532623618788788,1,2,1,3,4,1,2,2,3
60,3,14,8,0,2,4,4,4,1,7.290292882446597,7.947325027016463,1,2,1,3,5,2,3,2,4
20,3,6,5,49,0,2,1,2,1,6.913737350659685,6.913737350659685,0,1,0,1,0,0,0,2,3
190,3,5,4,60,0,3,1,1,0,6.51025834052315,6.828712071641684,1,0,0,1,2,1,1,2,3
50,1,3,5,56,0,2,1,4,1,6.948897222313312,7.362645270417825,0,1,1,4,2,1,1,2,2
20,3,10,6,21,0,3,1,2,1,7.168579897264035,7.168579897264035,1,2,1,3,4,1,2,2,3
70,3,16,7,59,0,2,1,4,1,6.756932389247553,7.355001921105257,0,0,1,4,4,1,1,2,3
50,1,4,7,58,0,2,1,2,1,6.349138991379798,7.01301578963963,0,1,1,4,2,1,1,2,3
70,1,4,7,21,2,2,1,4,1,6.723832440821209,7.301147805856032,0,1,0,1,2,1,2,2,3
20,3,8,6,57,0,2,1,4,1,6.837332814685591,6.837332814685591,0,2,1,4,4,1,1,2,3
20,3,5,5,47,0,2,1,2,1,7.290292882446597,7.290292882446597,0,0,2,4,4,3,2,2,3
20,3,16,6,2,0,2,1,4,1,7.501634457883413,7.501634457883413,0,3,1,4,4,3,2,2,0
30,1,0,6,1,0,2,3,4,1,6.704414354964107,6.704414354964107,0,1,0,1,2,1,1,2,3
60,3,8,7,20,0,2,4,2,1,6.804614520062624,7.506591780070841,0,2,2,4,4,1,2,2,3
20,3,11,5,3,0,3,4,2,1,7.270312886079025,7.270312886079025,1,2,1,2,4,2,2,2,3
80,3,8,5,9,0,2,4,3,1,7.142827401161621,7.142827401161621,0,2,1,4,4,2,2,2,3
120,3,21,7,1,0,3,1,4,1,7.1808311990445555,7.1808311990445555,1,2,1,4,4,2,2,2,3
20,3,18,8,0,0,3,1,4,1,7.365180126021013,7.365180126021013,0,2,0,1,4,2,3,2,4
60,3,12,6,34,2,2,1,2,1,6.849066282633458,7.53689712956617,0,2,1,3,4,2,2,2,3
160,3,11,6,32,0,3,1,1,1,6.75110146893676,7.283448228756631,0,1,1,3,4,1,2,2,3
20,3,16,6,2,2,2,1,4,1,7.402451520818244,7.402451520818244,1,2,1,4,2,1,2,2,3
20,3,6,5,39,0,3,1,3,1,6.795705775173514,6.795705775173514,0,1,1,0,4,3,2,2,3
90,3,6,4,39,0,3,3,2,1,7.1372784372603855,7.1372784372603855,2,1,0,1,1,1,2,2,1
80,3,11,5,29,0,3,4,4,1,7.266827347520591,7.266827347520591,1,2,1,3,4,1,2,2,3
20,3,21,7,0,0,3,1,4,1,7.31455283232408,7.31455283232408,0,2,0,1,4,2,2,2,4
20,3,14,8,2,0,3,3,4,1,7.434847875211999,7.434847875211999,0,2,0,1,4,2,3,2,3
60,3,13,6,6,0,3,1,4,1,6.8658910748834385,7.421177528595393,1,1,1,3,4,3,2,2,3
70,3,5,6,22,2,2,1,4,1,7.119635638017636,7.653494909661253,0,2,2,3,3,1,2,2,3
60,3,22,10,10,2,4,4,4,1,7.5126175446745105,8.196161139282902,1,2,1,3,4,3,3,2,3
80,3,9,6,31,0,2,3,2,1,7.0192966537150445,7.0192966537150445,1,1,1,0,4,3,1,2,3
20,3,8,6,50,2,2,1,4,1,7.13966033596492,7.13966033596492,1,1,1,3,4,2,2,2,3
160,4,18,7,1,0,3,1,4,1,6.437751649736401,7.1308988302963465,0,2,0,1,2,3,2,2,3
50,3,17,5,13,0,2,1,2,1,7.400009517162692,8.034631032923107,0,3,1,4,0,0,0,2,3
70,3,16,6,56,0,3,1,2,1,7.064759027791802,7.76004068088038,0,1,1,4,2,1,2,2,3
50,3,22,8,7,2,3,1,4,1,7.663407664893479,7.962763930168115,0,2,1,3,4,3,2,2,3
20,3,9,5,23,0,2,1,2,1,6.827629234502852,6.827629234502852,1,1,0,1,4,1,1,2,3
50,1,4,6,5,0,2,1,2,1,6.706862336602747,7.1098794630722715,0,1,0,1,2,1,1,0,3
50,3,16,5,59,0,2,1,4,1,6.709304340258298,7.202661196523238,0,1,1,4,2,1,1,2,3
20,3,5,5,52,0,0,0,3,1,7.024649030453636,7.024649030453636,0,1,1,4,0,0,0,0,3
60,3,19,7,15,0,3,1,4,1,7.168579897264035,7.829630389150193,0,1,0,1,4,3,2,2,3
120,1,16,8,0,2,4,4,4,1,7.409741954080923,7.409741954080923,1,2,1,4,4,3,2,2,4
60,3,22,10,11,2,4,3,4,1,7.787796878181171,8.406485069431817,1,3,2,3,4,3,3,2,0
30,3,4,5,56,2,2,1,4,1,7.029972911706386,7.029972911706386,1,1,1,4,2,1,2,2,3
20,3,19,5,44,2,2,4,3,1,7.360103972989152,7.360103972989152,1,1,2,3,1,2,3,2,3
50,3,5,5,56,0,2,1,3,1,6.855408798609928,7.107425474110705,1,1,0,1,4,1,1,2,3
190,3,4,3,39,0,1,2,2,1,6.921658184151129,7.4377951216719325,1,1,0,1,1,1,2,2,0
20,3,22,8,11,0,3,1,4,1,7.392647520721623,7.392647520721623,1,2,1,2,4,2,3,2,3
60,3,14,7,7,0,3,1,4,1,6.7226297948554485,7.414572881350589,0,2,0,1,4,2,2,2,3
60,3,13,7,11,0,2,1,3,1,6.93537044601511,7.4977617006225685,0,2,1,3,4,3,2,2,3
190,3,9,4,32,0,2,3,4,1,7.3914152346753585,7.3914152346753585,1,1,1,3,1,3,4,2,3
160,4,18,8,7,0,3,1,4,1,6.638567789166521,7.273092595999522,0,2,0,1,2,1,2,2,3
50,1,4,5,13,1,2,2,3,1,6.7357800142423265,7.294377299288821,0,2,0,1,2,1,1,1,3
120,1,9,6,10,2,4,1,4,1,7.1098794630722715,7.1098794630722715,1,1,0,1,4,3,2,2,3
60,3,6,6,41,0,2,1,2,1,6.4967749901858625,7.20934025660291,0,1,0,1,4,3,1,2,3
60,3,13,6,3,0,3,1,4,1,6.590301048196686,7.283448228756631,0,2,0,1,4,3,2,2,3
60,3,13,7,0,0,3,3,4,1,6.778784897685177,7.529943370601589,0,2,1,4,5,3,3,2,4
75,1,4,7,56,0,2,1,4,1,6.703188113240863,7.432483807917119,0,1,1,4,2,1,1,2,3
20,3,14,7,8,0,3,1,4,1,7.10002716662926,7.10002716662926,0,2,0,1,4,2,2,2,3
20,3,6,4,27,0,2,1,3,1,7.231287004327616,7.231287004327616,0,1,1,0,4,1,2,2,3
20,3,8,4,36,0,2,1,3,1,6.761572768804055,6.761572768804055,0,1,0,1,4,1,1,2,0
60,3,14,7,11,0,3,3,4,1,6.763884908562435,7.483806687665835,0,2,0,1,4,2,2,2,3
50,1,3,5,12,0,2,1,4,1,6.784457062637643,7.206377291472252,1,1,1,2,2,1,1,0,3
20,3,14,7,8,0,3,1,4,1,7.396335293800808,7.396335293800808,0,2,1,3,4,1,2,2,3
20,3,12,5,31,0,3,1,4,1,6.97914527506881,6.97914527506881,1,1,0,1,4,2,2,2,3
20,3,10,7,18,2,3,2,3,1,7.694392802629421,7.694392802629421,0,2,1,3,4,2,3,2,3
20,2,10,4,40,0,2,1,2,1,6.962243464266207,6.962243464266207,1,1,0,1,2,1,1,2,3
20,3,14,6,3,0,3,3,4,1,7.438383530044307,7.438383530044307,1,2,0,1,4,2,2,2,3
20,3,8,5,28,0,2,1,2,1,7.1569563646156364,7.1569563646156364,1,1,0,1,2,1,2,2,3
20,3,18,8,0,2,4,2,4,1,7.414572881350589,7.414572881350589,1,2,1,4,4,2,2,2,4
60,3,10,6,18,0,3,1,4,1,6.961296045910167,7.520234556474628,0,2,1,3,4,2,2,2,3
50,3,13,8,5,0,3,3,3,1,6.984716320118266,7.468513271496337,0,1,0,1,3,2,2,2,3
30,3,5,4,59,2,2,1,2,1,6.51025834052315,6.51025834052315,1,1,0,1,4,1,1,0,3
80,3,6,4,5,0,2,3,4,1,6.866933284461882,6.866933284461882,1,1,0,1,4,1,1,2,3
85,3,8,5,44,0,2,3,2,1,6.906754778648554,6.906754778648554,1,1,0,1,4,1,1,2,3
20,3,6,5,41,0,2,1,2,1,6.795705775173514,6.795705775173514,0,1,0,1,2,2,1,2,3
90,1,6,6,32,0,0,0,2,1,7.183870715062453,7.550661243105336,0,1,0,1,4,1,2,2,3
20,4,18,8,0,0,3,2,4,1,7.1808311990445555,7.1808311990445555,1,2,0,1,4,2,2,2,4
50,1,3,4,56,0,0,0,3,0,6.51025834052315,6.815639990074331,0,1,0,1,0,0,0,0,3
160,1,2,6,35,0,2,1,2,1,6.51025834052315,7.1049654482698426,0,1,0,1,0,0,0,0,0
20,3,8,5,42,0,2,1,2,1,6.815639990074331,6.815639990074331,0,1,0,1,4,1,1,2,0
20,3,6,5,40,2,2,1,4,1,7.099201743553092,7.099201743553092,0,1,1,3,4,1,1,2,3
50,3,8,6,57,0,2,2,4,1,7.0630481633881725,7.520776415062797,0,1,1,4,4,1,1,2,3
20,3,8,5,55,2,2,1,2,0,7.666690200080086,7.666690200080086,0,1,0,1,2,1,2,2,3
60,3,13,7,3,0,3,3,4,1,6.669498089857879,7.306531398939505,1,2,1,4,4,3,2,2,3
80,3,8,6,49,2,2,3,4,1,7.037027614686276,7.037027614686276,0,1,0,1,4,2,1,2,3
60,3,18,6,1,0,3,2,4,1,6.795705775173514,7.566828479208331,0,2,1,4,5,3,3,2,3
20,3,8,5,0,0,2,1,4,1,6.815639990074331,6.815639990074331,1,2,0,1,2,1,2,2,3
120,3,21,9,0,2,4,1,4,1,7.43955930913332,7.43955930913332,1,3,1,4,4,3,3,2,4
80,3,8,5,48,2,2,1,3,1,7.317876198626496,7.317876198626496,0,1,0,1,3,1,1,2,3
90,3,6,5,30,1,3,1,4,1,7.215975002651466,7.8709295967551425,0,1,1,3,5,2,2,0,3
90,3,8,5,44,2,2,3,2,1,7.081708586105575,7.081708586105575,1,1,0,1,4,1,2,2,3
90,3,8,4,45,0,0,0,2,1,7.1098794630722715,7.1098794630722715,0,1,0,1,1,1,2,2,3
20,3,8,5,51,2,2,1,1,1,7.080026499922591,7.080026499922591,1,1,0,1,4,2,2,2,0
70,2,7,5,58,0,2,3,2,0,6.931471805599453,7.582738488914411,0,1,0,1,0,0,0,0,0
70,3,16,5,56,0,3,2,3,1,6.79346613258001,7.486613313139955,0,1,0,1,2,1,1,0,3
160,3,21,7,7,0,3,1,4,1,6.638567789166521,7.3938782901077555,0,2,0,1,5,2,2,2,3
60,3,14,7,1,0,3,1,4,1,6.741700694652055,7.5745584842024805,0,2,1,4,5,3,2,2,3
20,3,10,6,1,0,3,1,4,1,7.039660349862076,7.039660349862076,0,1,0,1,2,1,2,2,0
20,3,19,8,1,2,3,3,4,1,7.302496423727326,7.302496423727326,0,3,1,4,4,2,2,2,3
60,3,14,7,5,0,3,1,4,1,6.784457062637643,7.477604243197589,1,2,0,1,4,2,2,2,3
20,3,18,7,0,2,3,3,4,1,7.4318919168078,7.4318919168078,0,2,0,1,4,2,3,2,4
85,3,12,7,36,0,3,4,2,1,7.067319848653476,7.067319848653476,1,2,2,3,4,2,2,2,2
20,3,21,10,0,0,4,4,4,1,7.638198244285779,7.638198244285779,1,3,1,4,4,3,3,2,4
70,3,16,8,56,0,3,1,1,1,6.674561391814426,7.324489979348532,0,2,2,4,2,1,2,2,3
80,3,12,6,4,2,3,1,4,1,7.038783541388542,7.532623618788788,0,1,1,3,5,3,2,2,0
60,4,18,7,0,0,3,1,4,1,6.628041376179533,7.347943823148687,0,2,0,1,4,2,2,2,4
80,3,9,6,34,0,2,3,2,1,6.9411900550683745,6.9411900550683745,1,1,0,1,4,1,3,2,3
75,1,4,6,58,0,3,1,1,0,7.033506484287697,7.629489916393995,0,1,1,4,2,1,2,1,3
20,3,8,5,57,0,2,1,2,1,6.895682697747868,6.895682697747868,0,1,0,1,4,1,1,2,3
20,3,8,7,42,2,2,1,4,1,7.6544432264701125,7.6544432264701125,1,3,2,3,4,3,2,2,3
120,3,21,7,3,0,3,1,4,1,7.247792581767846,7.247792581767846,0,2,1,4,4,2,2,2,3
20,3,9,5,41,0,2,1,2,1,6.773080375655535,6.773080375655535,1,1,0,1,4,2,1,2,3
60,3,11,7,4,0,2,4,2,1,7.323830566202317,7.681099001536359,1,2,2,4,4,2,2,2,3
60,3,5,7,4,0,3,1,4,1,6.633318433280377,7.412160334945205,0,2,1,4,5,3,2,2,3
50,1,3,6,57,0,2,1,2,1,6.8658910748834385,7.220373836723949,0,1,1,4,2,1,1,2,3
20,3,22,8,14,2,3,4,4,1,7.594381242551817,7.594381242551817,1,2,1,3,4,3,2,2,3
30,3,5,5,59,0,1,1,4,1,6.761572768804055,6.761572768804055,0,1,0,1,0,0,0,2,3
80,3,13,7,3,0,3,4,4,1,7.061334366910438,7.061334366910438,1,2,0,1,4,3,2,2,3
20,3,8,6,39,0,3,1,3,1,6.960347729101308,6.960347729101308,1,1,0,1,4,1,2,2,3
60,3,13,6,10,0,3,1,4,1,6.79346613258001,7.423568444259167,0,1,1,3,5,3,2,2,3
20,3,8,5,53,2,2,1,3,1,6.956545443151569,6.956545443151569,0,1,0,1,4,1,1,2,3
50,3,17,4,20,0,2,3,4,1,7.00669522683704,7.488852955733459,1,1,2,3,4,1,1,2,3
70,3,3,6,57,1,2,1,4,1,6.966024187106113,7.508787170634276,0,1,1,4,2,1,2,0,3
120,2,8,6,9,0,3,1,4,1,7.198183577101943,7.198183577101943,1,2,0,1,4,3,2,2,0
160,4,18,7,7,2,3,1,4,1,6.569481420414296,7.280697195384741,1,2,0,1,2,1,2,2,3
190,1,4,7,57,2,2,1,2,0,6.871091294610546,7.543802867501509,0,1,1,4,2,1,1,0,3
20,3,19,9,1,2,4,4,4,1,7.609862200913554,7.609862200913554,0,3,1,4,4,3,3,2,3
50,3,16,8,11,0,2,2,4,1,7.584773077612199,8.145259566516865,0,2,2,4,5,1,3,2,3
50,3,8,5,49,0,2,1,2,1,6.773080375655535,7.329093736246592,0,1,0,1,4,1,1,2,3
40,3,17,7,31,1,3,4,2,1,7.194436851100335,7.329093736246592,2,2,1,3,4,3,2,2,3
20,3,12,6,41,2,2,1,3,1,7.305860032684009,7.305860032684009,0,2,1,4,4,2,2,2,3
20,3,6,5,41,2,2,1,2,1,6.840546529288687,6.840546529288687,1,1,0,1,4,1,1,2,3
